Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019],2020 [YR2020]
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.879,71.097,..
Tajikistan,TJK,"Population, female",SP.POP.TOTL.FE.IN,4512549,4623070,4731904
Tajikistan,TJK,"Population, male",SP.POP.TOTL.MA.IN,4588298,4697953,4805738
Tajikistan,TJK,"Population, total",SP.POP.TOTL,9100847,9321023,9537642
Tajikistan,TJK,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,73.177,73.389,..
Tajikistan,TJK,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,68.727,68.935,..
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.015,65.456,..
Tanzania,TZA,"Population, female",SP.POP.TOTL.FE.IN,28185448,29024840,29883105
Tanzania,TZA,"Population, male",SP.POP.TOTL.MA.IN,28127996,28980621,29851108
Tanzania,TZA,"Population, total",SP.POP.TOTL,56313444,58005461,59734213
Tanzania,TZA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,66.824,67.233,..
Tanzania,TZA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,63.17,63.643,..
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.931,77.15,..
Thailand,THA,"Population, female",SP.POP.TOTL.FE.IN,35595069,35720735,35833918
Thailand,THA,"Population, male",SP.POP.TOTL.MA.IN,33833385,33904846,33966060
Thailand,THA,"Population, total",SP.POP.TOTL,69428454,69625581,69799978
Thailand,THA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,80.704,80.9,..
Thailand,THA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,73.228,73.46,..
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.26,69.495,..
Timor-Leste,TLS,"Population, female",SP.POP.TOTL.FE.IN,627121,639613,652200
Timor-Leste,TLS,"Population, male",SP.POP.TOTL.MA.IN,640854,653507,666242
Timor-Leste,TLS,"Population, total",SP.POP.TOTL,1267975,1293120,1318442
Timor-Leste,TLS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,71.376,71.635,..
Timor-Leste,TLS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,67.279,67.492,..
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.76,61.042,..
Togo,TGO,"Population, female",SP.POP.TOTL.FE.IN,3965694,4061713,4159333
Togo,TGO,"Population, male",SP.POP.TOTL.MA.IN,3923401,4020646,4119404
Togo,TGO,"Population, total",SP.POP.TOTL,7889095,8082359,8278737
Togo,TGO,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,61.612,61.918,..
Togo,TGO,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,59.892,60.152,..
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.801,70.907,..
Tonga,TON,"Population, female",SP.POP.TOTL.FE.IN,51586,52211,52793
Tonga,TON,"Population, male",SP.POP.TOTL.MA.IN,51613,52286,52904
Tonga,TON,"Population, total",SP.POP.TOTL,103199,104497,105697
Tonga,TON,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,72.763,72.887,..
Tonga,TON,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,68.877,68.967,..
Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.38,73.507,..
Trinidad and Tobago,TTO,"Population, female",SP.POP.TOTL.FE.IN,703139,705987,708544
Trinidad and Tobago,TTO,"Population, male",SP.POP.TOTL.MA.IN,686702,688982,690947
Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,1389841,1394969,1399491
Trinidad and Tobago,TTO,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.092,76.224,..
Trinidad and Tobago,TTO,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,70.751,70.874,..
Tunisia,TUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.505,76.699,..
Tunisia,TUN,"Population, female",SP.POP.TOTL.FE.IN,5833159,5896741,5957866
Tunisia,TUN,"Population, male",SP.POP.TOTL.MA.IN,5732044,5797980,5860752
Tunisia,TUN,"Population, total",SP.POP.TOTL,11565203,11694721,11818618
Tunisia,TUN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.536,78.721,..
Tunisia,TUN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,74.493,74.688,..
Turkey,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.437,77.691,..
Turkey,TUR,"Population, female",SP.POP.TOTL.FE.IN,41728157,42255898,42702942
Turkey,TUR,"Population, male",SP.POP.TOTL.MA.IN,40611933,41173709,41636125
Turkey,TUR,"Population, total",SP.POP.TOTL,82340090,83429607,84339067
Turkey,TUR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,80.336,80.563,..
Turkey,TUR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,74.447,74.724,..
Turkmenistan,TKM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.073,68.191,..
Turkmenistan,TKM,"Population, female",SP.POP.TOTL.FE.IN,2969961,3016406,3061877
Turkmenistan,TKM,"Population, male",SP.POP.TOTL.MA.IN,2880941,2925688,2969310
Turkmenistan,TKM,"Population, total",SP.POP.TOTL,5850902,5942094,6031187
Turkmenistan,TKM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,71.584,71.717,..
Turkmenistan,TKM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,64.603,64.705,..
Turks and Caicos Islands,TCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..
Turks and Caicos Islands,TCA,"Population, female",SP.POP.TOTL.FE.IN,..,..,..
Turks and Caicos Islands,TCA,"Population, male",SP.POP.TOTL.MA.IN,..,..,..
Turks and Caicos Islands,TCA,"Population, total",SP.POP.TOTL,37667,38194,38718
Turks and Caicos Islands,TCA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..,..,..
Turks and Caicos Islands,TCA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..,..,..
Tuvalu,TUV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..
Tuvalu,TUV,"Population, female",SP.POP.TOTL.FE.IN,..,..,..
Tuvalu,TUV,"Population, male",SP.POP.TOTL.MA.IN,..,..,..
Tuvalu,TUV,"Population, total",SP.POP.TOTL,11505,11655,11792
Tuvalu,TUV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..,..,..
Tuvalu,TUV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..,..,..
Uganda,UGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.973,63.368,..
Uganda,UGA,"Population, female",SP.POP.TOTL.FE.IN,21696127,22462421,23194411
Uganda,UGA,"Population, male",SP.POP.TOTL.MA.IN,21032905,21807166,22546589
Uganda,UGA,"Population, total",SP.POP.TOTL,42729032,44269587,45741000
Uganda,UGA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,65.173,65.622,..
Uganda,UGA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,60.655,61,..
Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.5826829268293,71.8273170731707,..
Ukraine,UKR,"Population, female",SP.POP.TOTL.FE.IN,23956826,23825336,23685780
Ukraine,UKR,"Population, male",SP.POP.TOTL.MA.IN,20665692,20560867,20448913
Ukraine,UKR,"Population, total",SP.POP.TOTL,44622518,44386203,44134693
Ukraine,UKR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.72,76.98,..
Ukraine,UKR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,66.69,66.92,..
United Arab Emirates,ARE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.814,77.972,..
United Arab Emirates,ARE,"Population, female",SP.POP.TOTL.FE.IN,2950609,3003720,3054051
United Arab Emirates,ARE,"Population, male",SP.POP.TOTL.MA.IN,6680357,6766806,6836349
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,9630966,9770526,9890400
United Arab Emirates,ARE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.164,79.314,..
United Arab Emirates,ARE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,77.133,77.291,..
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.2560975609756,81.2048780487805,..
United Kingdom,GBR,"Population, female",SP.POP.TOTL.FE.IN,33652378,33827559,34004276
United Kingdom,GBR,"Population, male",SP.POP.TOTL.MA.IN,32807966,33008768,33211017
United Kingdom,GBR,"Population, total",SP.POP.TOTL,66460344,66836327,67215293
United Kingdom,GBR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,83.1,83.1,..
United Kingdom,GBR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,79.5,79.4,..
United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.6390243902439,78.7878048780488,..
United States,USA,"Population, female",SP.POP.TOTL.FE.IN,165118706,165867325,166449500
United States,USA,"Population, male",SP.POP.TOTL.MA.IN,161719493,162462628,163034623
United States,USA,"Population, total",SP.POP.TOTL,326838199,328329953,329484123
United States,USA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,81.2,81.4,..
United States,USA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,76.2,76.3,..
Upper middle income,UMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.7411212818632,75.9430640769941,..
Upper middle income,UMC,"Population, female",SP.POP.TOTL.FE.IN,1235765700,1243102090,1249797982
Upper middle income,UMC,"Population, male",SP.POP.TOTL.MA.IN,1248707990,1255657562,1261901258
Upper middle income,UMC,"Population, total",SP.POP.TOTL,2486467779,2500746096,2513672792
Upper middle income,UMC,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.5516106676897,78.7367884497692,..
Upper middle income,UMC,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,73.1123818755809,73.3224295273435,..
Uruguay,URY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.77,77.911,..
Uruguay,URY,"Population, female",SP.POP.TOTL.FE.IN,1784026,1789842,1795391
Uruguay,URY,"Population, male",SP.POP.TOTL.MA.IN,1665264,1671889,1678336
Uruguay,URY,"Population, total",SP.POP.TOTL,3449290,3461731,3473727
Uruguay,URY,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,81.359,81.478,..
Uruguay,URY,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,73.958,74.119,..
Uzbekistan,UZB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.573,71.725,..
Uzbekistan,UZB,"Population, female",SP.POP.TOTL.FE.IN,16523318,16831656,17154565
Uzbekistan,UZB,"Population, male",SP.POP.TOTL.MA.IN,16432782,16748694,17077485
Uzbekistan,UZB,"Population, total",SP.POP.TOTL,32956100,33580350,34232050
Uzbekistan,UZB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,73.676,73.829,..
Uzbekistan,UZB,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,69.445,69.592,..
Vanuatu,VUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.323,70.474,..
Vanuatu,VUT,"Population, female",SP.POP.TOTL.FE.IN,144256,147844,151460
Vanuatu,VUT,"Population, male",SP.POP.TOTL.MA.IN,148419,152038,155690
Vanuatu,VUT,"Population, total",SP.POP.TOTL,292675,299882,307150
Vanuatu,VUT,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,71.99,72.154,..
Vanuatu,VUT,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,68.847,68.985,..
"Venezuela, RB",VEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.128,72.064,..
"Venezuela, RB",VEN,"Population, female",SP.POP.TOTL.FE.IN,14626489,14470601,14451011
"Venezuela, RB",VEN,"Population, male",SP.POP.TOTL.MA.IN,14260628,14045228,13984932
"Venezuela, RB",VEN,"Population, total",SP.POP.TOTL,28887117,28515829,28435943
"Venezuela, RB",VEN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.074,76.004,..
"Venezuela, RB",VEN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,68.398,68.327,..
Vietnam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.317,75.4,..
Vietnam,VNM,"Population, female",SP.POP.TOTL.FE.IN,47865095,48310756,48740329
Vietnam,VNM,"Population, male",SP.POP.TOTL.MA.IN,47680864,48151352,48598254
Vietnam,VNM,"Population, total",SP.POP.TOTL,95545959,96462108,97338583
Vietnam,VNM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.442,79.523,..
Vietnam,VNM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,71.207,71.301,..
Virgin Islands (U.S.),VIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.5195121951219,79.6682926829268,..
Virgin Islands (U.S.),VIR,"Population, female",SP.POP.TOTL.FE.IN,56108,55972,55802
Virgin Islands (U.S.),VIR,"Population, male",SP.POP.TOTL.MA.IN,50893,50697,50488
Virgin Islands (U.S.),VIR,"Population, total",SP.POP.TOTL,107001,106669,106290
Virgin Islands (U.S.),VIR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,82.9,83.1,..
Virgin Islands (U.S.),VIR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,76.3,76.4,..
West Bank and Gaza,PSE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.895,74.053,..
West Bank and Gaza,PSE,"Population, female",SP.POP.TOTL.FE.IN,2251538,2309133,2367491
West Bank and Gaza,PSE,"Population, male",SP.POP.TOTL.MA.IN,2317549,2376173,2435778
West Bank and Gaza,PSE,"Population, total",SP.POP.TOTL,4569087,4685306,4803269
West Bank and Gaza,PSE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,75.595,75.755,..
West Bank and Gaza,PSE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,72.263,72.416,..
World,WLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.5686579434522,72.7416894552852,..
World,WLD,"Population, female",SP.POP.TOTL.FE.IN,3763268911,3803346348,3842820324
World,WLD,"Population, male",SP.POP.TOTL.MA.IN,3826391528,3867186770,3907216408
World,WLD,"Population, total",SP.POP.TOTL,7592475615,7673345391,7752840547
World,WLD,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.8774120695009,75.0446861827101,..
World,WLD,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,70.4039059966666,70.5794911130659,..
"Yemen, Rep.",YEM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.096,66.125,..
"Yemen, Rep.",YEM,"Population, female",SP.POP.TOTL.FE.IN,14138669,14469638,14800983
"Yemen, Rep.",YEM,"Population, male",SP.POP.TOTL.MA.IN,14360014,14692284,15024985
"Yemen, Rep.",YEM,"Population, total",SP.POP.TOTL,28498683,29161922,29825968
"Yemen, Rep.",YEM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,67.795,67.826,..
"Yemen, Rep.",YEM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,64.418,64.443,..
Zambia,ZMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.51,63.886,..
Zambia,ZMB,"Population, female",SP.POP.TOTL.FE.IN,8761437,9017820,9280950
Zambia,ZMB,"Population, male",SP.POP.TOTL.MA.IN,8590277,8843214,9103006
Zambia,ZMB,"Population, total",SP.POP.TOTL,17351714,17861034,18383956
Zambia,ZMB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,66.447,66.891,..
Zambia,ZMB,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,60.533,60.848,..
Zimbabwe,ZWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.195,61.49,..
Zimbabwe,ZWE,"Population, female",SP.POP.TOTL.FE.IN,7559693,7662120,7770917
Zimbabwe,ZWE,"Population, male",SP.POP.TOTL.MA.IN,6879119,6983353,7092010
Zimbabwe,ZWE,"Population, total",SP.POP.TOTL,14438812,14645473,14862927
Zimbabwe,ZWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,62.598,62.899,..
Zimbabwe,ZWE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,59.501,59.798,..
,,,,,,
,,,,,,
,,,,,,
Data from database: Population estimates and projections,,,,,,
Last Updated: 09/15/2021,,,,,,
