Country Name,Country Code,Series,Series Code,2018 [YR2018],2019 [YR2019],2020 [YR2020]
Central Europe and the Baltics,CEB,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Central Europe and the Baltics,CEB,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Central Europe and the Baltics,CEB,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Central Europe and the Baltics,CEB,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Central Europe and the Baltics,CEB,"Labor force, total",SL.TLF.TOTL.IN,..,..,..
Chad,TCD,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Chad,TCD,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,57.07785,..,..
Chad,TCD,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Chad,TCD,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Chad,TCD,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Chad,TCD,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Chad,TCD,"Labor force, total",SL.TLF.TOTL.IN,5788876,5995275,..
Channel Islands,CHI,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Channel Islands,CHI,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Channel Islands,CHI,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Channel Islands,CHI,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Channel Islands,CHI,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Channel Islands,CHI,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Channel Islands,CHI,"Labor force, total",SL.TLF.TOTL.IN,84460,84971,..
Chile,CHL,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Chile,CHL,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Chile,CHL,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Chile,CHL,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,82.5606002807617,..,..
Chile,CHL,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,47.6325988769531,..,..
Chile,CHL,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,66.0632019042969,..,..
Chile,CHL,"Labor force, total",SL.TLF.TOTL.IN,9391133,9558222,..
China,CHN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
China,CHN,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
China,CHN,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
China,CHN,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
China,CHN,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
China,CHN,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
China,CHN,"Labor force, total",SL.TLF.TOTL.IN,783424134,780839528,..
Colombia,COL,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.45749,..,..
Colombia,COL,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,27.68873,..,..
Colombia,COL,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Colombia,COL,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,77.4400024414063,..,..
Colombia,COL,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,61.4744987487793,..,..
Colombia,COL,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,73.5886001586914,..,..
Colombia,COL,"Labor force, total",SL.TLF.TOTL.IN,26229069,26788369,..
Comoros,COM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Comoros,COM,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Comoros,COM,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Comoros,COM,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Comoros,COM,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Comoros,COM,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Comoros,COM,"Labor force, total",SL.TLF.TOTL.IN,217181,223763,..
"Congo, Dem. Rep.",COD,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
"Congo, Dem. Rep.",COD,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
"Congo, Dem. Rep.",COD,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
"Congo, Dem. Rep.",COD,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
"Congo, Dem. Rep.",COD,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
"Congo, Dem. Rep.",COD,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
"Congo, Dem. Rep.",COD,"Labor force, total",SL.TLF.TOTL.IN,28829943,29741467,..
"Congo, Rep.",COG,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.51105,..,..
"Congo, Rep.",COG,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
"Congo, Rep.",COG,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
"Congo, Rep.",COG,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
"Congo, Rep.",COG,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
"Congo, Rep.",COG,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
"Congo, Rep.",COG,"Labor force, total",SL.TLF.TOTL.IN,2124852,2184140,..
Costa Rica,CRI,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,6.97857,7.04876,..
Costa Rica,CRI,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,481.37064,255.88061,..
Costa Rica,CRI,Internet users (per 100 people),IT.NET.USER.P2,74.08680223,..,..
Costa Rica,CRI,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,74.6763000488281,78.7008972167969,..
Costa Rica,CRI,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,58.7722015380859,59.3986015319824,..
Costa Rica,CRI,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,65.7595977783203,68.9309005737305,..
Costa Rica,CRI,"Labor force, total",SL.TLF.TOTL.IN,2445858,2474024,..
Cote d'Ivoire,CIV,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.25603,..,..
Cote d'Ivoire,CIV,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,1.77266,..,..
Cote d'Ivoire,CIV,Internet users (per 100 people),IT.NET.USER.P2,46.82372708,..,..
Cote d'Ivoire,CIV,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Cote d'Ivoire,CIV,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Cote d'Ivoire,CIV,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Cote d'Ivoire,CIV,"Labor force, total",SL.TLF.TOTL.IN,8294855,8536685,..
Croatia,HRV,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Croatia,HRV,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Croatia,HRV,Internet users (per 100 people),IT.NET.USER.P2,72.68877088,..,..
Croatia,HRV,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,71.9412002563477,..,..
Croatia,HRV,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,17.5580005645752,..,..
Croatia,HRV,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,59.913501739502,..,..
Croatia,HRV,"Labor force, total",SL.TLF.TOTL.IN,1794730,1780110,..
Cuba,CUB,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Cuba,CUB,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Cuba,CUB,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Cuba,CUB,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Cuba,CUB,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Cuba,CUB,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Cuba,CUB,"Labor force, total",SL.TLF.TOTL.IN,5098886,5098232,..
Curacao,CUW,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Curacao,CUW,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Curacao,CUW,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Curacao,CUW,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Curacao,CUW,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Curacao,CUW,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Curacao,CUW,"Labor force, total",SL.TLF.TOTL.IN,..,..,..
Cyprus,CYP,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Cyprus,CYP,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Cyprus,CYP,Internet users (per 100 people),IT.NET.USER.P2,84.43358252,..,..
Cyprus,CYP,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,81.7942962646484,..,..
Cyprus,CYP,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,36.1226997375488,..,..
Cyprus,CYP,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,67.806396484375,..,..
Cyprus,CYP,"Labor force, total",SL.TLF.TOTL.IN,625713,629329,..
Czech Republic,CZE,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Czech Republic,CZE,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Czech Republic,CZE,Internet users (per 100 people),IT.NET.USER.P2,80.68816754,..,..
Czech Republic,CZE,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,76.9632034301758,..,..
Czech Republic,CZE,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,21.032600402832,..,..
Czech Republic,CZE,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,63.8862991333008,..,..
Czech Republic,CZE,"Labor force, total",SL.TLF.TOTL.IN,5453301,5424875,..
Denmark,DNK,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Denmark,DNK,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Denmark,DNK,Internet users (per 100 people),IT.NET.USER.P2,97.64426813,..,..
Denmark,DNK,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,76.2565994262695,..,..
Denmark,DNK,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,43.2266998291016,..,..
Denmark,DNK,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,65.9383010864258,..,..
Denmark,DNK,"Labor force, total",SL.TLF.TOTL.IN,3014756,3026283,..
Djibouti,DJI,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.62774,..,..
Djibouti,DJI,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Djibouti,DJI,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Djibouti,DJI,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Djibouti,DJI,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Djibouti,DJI,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Djibouti,DJI,"Labor force, total",SL.TLF.TOTL.IN,406696,415074,..
Dominica,DMA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,5.57345,..
Dominica,DMA,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,3.79603,..
Dominica,DMA,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Dominica,DMA,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Dominica,DMA,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Dominica,DMA,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Dominica,DMA,"Labor force, total",SL.TLF.TOTL.IN,..,..,..
Dominican Republic,DOM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Dominican Republic,DOM,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,255.40824,276.78595,..
Dominican Republic,DOM,Internet users (per 100 people),IT.NET.USER.P2,74.82428986,..,..
Dominican Republic,DOM,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,83.5178985595703,..,..
Dominican Republic,DOM,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,58.8665008544922,..,..
Dominican Republic,DOM,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,71.1482009887695,..,..
Dominican Republic,DOM,"Labor force, total",SL.TLF.TOTL.IN,4917459,4993882,..
Early-demographic dividend,EAR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Early-demographic dividend,EAR,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Early-demographic dividend,EAR,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Early-demographic dividend,EAR,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Early-demographic dividend,EAR,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Early-demographic dividend,EAR,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Early-demographic dividend,EAR,"Labor force, total",SL.TLF.TOTL.IN,..,..,..
East Asia & Pacific,EAS,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
East Asia & Pacific,EAS,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
East Asia & Pacific,EAS,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
East Asia & Pacific,EAS,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
East Asia & Pacific,EAS,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
East Asia & Pacific,EAS,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
East Asia & Pacific,EAS,"Labor force, total",SL.TLF.TOTL.IN,1263544716,1265482994,..
East Asia & Pacific (excluding high income),EAP,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
East Asia & Pacific (excluding high income),EAP,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
East Asia & Pacific (excluding high income),EAP,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
East Asia & Pacific (excluding high income),EAP,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
East Asia & Pacific (excluding high income),EAP,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
East Asia & Pacific (excluding high income),EAP,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
East Asia & Pacific (excluding high income),EAP,"Labor force, total",SL.TLF.TOTL.IN,1130393843,1132283423,..
East Asia & Pacific (IDA & IBRD countries),TEA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Labor force, total",SL.TLF.TOTL.IN,..,..,..
Ecuador,ECU,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Ecuador,ECU,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,0,..
Ecuador,ECU,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Ecuador,ECU,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,79.3757019042969,78.3181991577148,..
Ecuador,ECU,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,62.0738983154297,61.3708000183105,..
Ecuador,ECU,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,69.4842987060547,69.2619018554688,..
Ecuador,ECU,"Labor force, total",SL.TLF.TOTL.IN,8365114,8545573,..
"Egypt, Arab Rep.",EGY,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
"Egypt, Arab Rep.",EGY,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
"Egypt, Arab Rep.",EGY,Internet users (per 100 people),IT.NET.USER.P2,46.92433809,..,..
"Egypt, Arab Rep.",EGY,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
